rank,name,repository_url,bucket,science_score,project_score,total_citations,category,sub_category,language,owner_login,owner_name,owner_kind,owner_company,owner_website,ecosystems,package_names,monthly_downloads,dependent_repos,dependent_packages,registry_maintainers,stars,archived,days_since_release,days_since_commit,days_since_push,total_committers,past_year_commits,past_year_committers,dds,past_year_dds,issue_maintainers_count,active_maintainers_count,active_maintainers,past_year_issues,past_year_prs,past_year_issues_closed,past_year_prs_merged,advisories,unpatched_advisories,signals,science_html_url
758,PATATO,https://github.com/bohndieklab/patato,active,95.0,12.703141071511336,0,Scientific Software,Peer-reviewed,Python,BohndiekLab,VISIONLAB at the University of Cambridge,organization,,https://www.bohndieklab.org/,pypi,patato,4057,1,0,1,27,0,345,,198,4,6,1,0.14321608040201006,0.0,1,1,tomelse,1,6,0,4,0,0,push:198d release:345d commits:6 active_maint:1 closed:4 merged:4,https://science.ecosyste.ms/projects/859
759,chessboard,https://github.com/frbcesab/chessboard,unknown,100.0,7.696212639346408,0,Scientific Software,Peer-reviewed,R,FRBCesab,FRB CESAB,organization,,https://www.fondationbiodiversite.fr/en/about-the-foundation/le-cesab/,cran,chessboard,219,0,0,1,5,0,1020,,1018,2,0,0,0.003215434083601254,0.0,1,0,"",0,0,0,0,0,0,push:1018d release:1020d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/955
760,pyflowline,https://github.com/changliao1025/pyflowline,dormant,98.0,9.69424690639091,0,Scientific Software,Peer-reviewed,Python,changliao1025,Chang Liao,user,Pacific Northwest National Laboratory,https://changliao.github.io/,"conda,pypi",pyflowline,48,1,1,1,24,0,812,,67,4,8,1,0.03026315789473688,0.0,1,1,changliao1025,6,4,0,3,0,0,push:67d release:812d commits:8 active_maint:1 closed:3 merged:3,https://science.ecosyste.ms/projects/925
761,FIGARO,https://github.com/sterinaldi/figaro,active,95.0,12.689979179944899,0,Scientific Software,Peer-reviewed,Python,sterinaldi,Stefano Rinaldi,user,University of Pisa,sterinaldi.github.io,pypi,figaro,1964,4,0,1,20,0,335,,38,8,64,2,0.01196808510638303,0.03125,1,1,gabrieledemasi,1,7,1,4,0,0,push:38d release:335d commits:64 active_maint:1 closed:8 merged:4,https://science.ecosyste.ms/projects/689
762,GRAPL,https://github.com/max-little/grapl,dormant,98.0,9.688312170871095,0,Scientific Software,Peer-reviewed,Python,max-little,Max A. Little,user,,,pypi,grapl-causal,46,0,1,1,85,0,973,,587,4,0,0,0.06730769230769229,0.0,1,0,"",0,1,0,1,0,0,push:587d release:973d commits:0 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/1445
763,GridapDistributed,https://github.com/gridap/gridapdistributed.jl,active,95.0,12.686645226125144,0,Scientific Software,Peer-reviewed,Julia,gridap,Gridap,organization,,,julia,GridapDistributed,0,0,6,0,147,0,363,,28,13,118,6,0.5736514522821576,0.4491525423728814,6,3,"JordiManyer,amartinhuertas,ericneiva",6,25,2,17,0,0,push:28d release:363d commits:111 active_maint:3 closed:20 merged:17,https://science.ecosyste.ms/projects/1494
764,ProgPy,https://github.com/nasa/prog_models,unknown,95.0,12.682313035687379,0,Scientific Software,Peer-reviewed,,nasa,NASA,organization,,https://github.com/nasa/nasa.github.io/blob/master/docs/INSTRUCTIONS.md,pypi,prog-models,85,1,1,2,126,0,1113,,1009,18,0,0,0.45078243311458854,0.0,3,0,"",0,0,0,0,0,0,push:1009d release:1113d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1070
765,ivis,https://github.com/beringresearch/ivis,dormant,93.0,14.669708841291222,0,Scientific Software,Peer-reviewed,Python,beringresearch,beringresearch,user,Bering Limited,http://beringresearch.com,pypi,ivis,680,7,1,1,345,0,777,,262,10,1,1,0.47686832740213525,0.0,2,0,"",1,0,0,0,0,0,push:262d release:777d commits:1 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2489
766,toughio,https://github.com/keurfonluu/toughio,dormant,98.0,9.661161181805145,0,Scientific Software,Peer-reviewed,Python,keurfonluu,Keurfon Luu,user,INTERA Incorporated,,pypi,toughio,216,1,0,1,67,0,710,,237,1,0,0,0.0,0.0,1,0,"",5,0,3,0,0,0,push:237d release:710d commits:0 active_maint:0 closed:3 merged:0,https://science.ecosyste.ms/projects/2182
767,Metasyn,https://github.com/sodascience/metasyn,active,98.0,9.65502619323763,0,Scientific Software,Peer-reviewed,Python,sodascience,SoDa,organization,,http://odissei-data.nl/soda,pypi,"metasyn,metasynth",97,1,1,1,56,0,612,,8,5,32,4,0.43262411347517726,0.28125,4,3,"qubixes,vankesteren,MSVermet",32,44,20,29,0,0,push:8d release:612d commits:32 active_maint:3 closed:51 merged:29,https://science.ecosyste.ms/projects/333
768,gaussplotR,https://github.com/vbaliga/gaussplotr,unknown,100.0,7.651595573857601,0,Scientific Software,Peer-reviewed,HTML,vbaliga,Vikram Baliga,user,@ubc,https://vbaliga.github.io/,cran,gaussplotR,262,0,0,1,4,0,1915,,1827,2,0,0,0.009708737864077666,0.0,0,0,"",0,0,0,0,0,0,push:1827d release:1915d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1933
769,x11docker,https://github.com/mviereck/x11docker,active,95.0,12.65109174458174,0,Scientific Software,Peer-reviewed,Shell,mviereck,Martin Viereck,user,,,"alpine,go","x11docker,x11docker-doc,github.com/mviereck/x11docker",0,1,0,1,6285,0,954,,25,26,103,1,0.0741784037558686,0.0,1,1,mviereck,10,0,3,0,0,0,push:25d release:954d commits:103 active_maint:1 closed:3 merged:0,https://science.ecosyste.ms/projects/2587
770,secuTrialR,https://github.com/swissclinicaltrialorganisation/secutrialr,dead,95.0,12.637907008658406,0,Scientific Software,Peer-reviewed,R,SwissClinicalTrialOrganisation,Swiss Clinical Trial Organisation,organization,,https://www.scto.ch/,"cran,conda","secuTrialR,r-secutrialr",620,0,0,1,10,0,791,,479,16,0,0,0.4278523489932886,0.0,3,0,"",1,2,0,0,0,0,push:479d release:791d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2044
771,VisWaterNet,https://github.com/tylertrimble/viswaternet,dormant,100.0,7.6362696033793735,0,Scientific Software,Peer-reviewed,Python,,,,,,pypi,viswaternet,13,0,0,1,22,0,646,,335,4,5,1,0.43005181347150256,0.0,2,0,"",3,0,0,0,0,0,push:335d release:646d commits:5 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1187
772,MAESTROeX,https://github.com/amrex-astro/maestroex,dormant,100.0,7.622663951323595,0,Scientific Software,Peer-reviewed,C++,AMReX-Astro,AMReX-Astro,organization,,,,,0,,,,45,0,,,10,28,0,0,0.7002237136465325,0.0,5,1,zingale,0,7,0,5,0,0,push:10d commits:0 active_maint:1 closed:5 merged:5,https://science.ecosyste.ms/projects/2353
773,pymnet,https://github.com/mnets/pymnet,dormant,95.0,12.617453554067643,0,Scientific Software,Peer-reviewed,Python,mnets,mnets,organization,,,pypi,pymnet,189,0,0,2,163,0,736,,736,10,0,0,0.5627177700348431,0.0,3,0,"",6,1,1,1,0,0,push:736d release:736d commits:0 active_maint:0 closed:2 merged:1,https://science.ecosyste.ms/projects/577
774,FastGeodis,https://github.com/masadcv/fastgeodis,dormant,95.0,12.608312558282643,0,Scientific Software,Peer-reviewed,C++,masadcv,Muhammad Asad,user,Medtronic,https://masadcv.github.io,pypi,fastgeodis,448,0,0,1,108,0,902,,140,6,0,0,0.03305785123966942,0.0,3,0,"",3,1,2,0,0,0,push:140d release:902d commits:0 active_maint:0 closed:2 merged:0,https://science.ecosyste.ms/projects/1325
775,Pipengine,https://github.com/fstrozzi/bioruby-pipengine,unknown,93.0,14.591269451169163,0,Scientific Software,Peer-reviewed,Ruby,fstrozzi,Francesco Strozzi,user,,http://www.linkedin.com/in/francescostrozzi,"rubygems,go","bio-pipengine,github.com/fstrozzi/bioruby-pipengine",0,0,0,1,20,0,3258,,3256,3,0,0,0.12639405204460963,0.0,1,0,"",0,0,0,0,0,0,push:3256d release:3258d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2993
776,fRAT,https://github.com/elliohow/fmri_roi_analysis_tool,unknown,100.0,7.588829878307813,0,Scientific Software,Peer-reviewed,Python,elliohow,Elliot Howley,user,University of Nottingham,,pypi,frat-brain,37,0,0,1,13,0,819,,819,4,0,0,0.026246719160105014,0.0,1,0,"",0,0,0,0,0,0,push:819d release:819d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1138
777,APackOfTheClones,https://github.com/qile0317/apackoftheclones,active,98.0,9.581214035314728,0,Scientific Software,Peer-reviewed,R,Qile0317,Qile,user,IEGS,qile0317.github.io,"go,cran","github.com/qile0317/apackoftheclones,github.com/Qile0317/APackOfTheClones,APackOfTheClones",689,0,0,1,21,0,346,,336,1,35,1,0.0,0.0,1,1,Qile0317,11,4,9,4,0,0,push:336d release:346d commits:35 active_maint:1 closed:13 merged:4,https://science.ecosyste.ms/projects/390
778,SHARPy,https://github.com/imperialcollegelondon/sharpy,dormant,95.0,12.576946308868719,0,Scientific Software,Peer-reviewed,Python,ImperialCollegeLondon,Imperial College London,organization,,,"go,pypi","github.com/imperialcollegelondon/sharpy,github.com/ImperialCollegeLondon/sharpy,ic-sharpy,icl-sharpy",62,0,0,1,189,0,494,,84,25,4,1,0.7239297475301867,0.0,9,1,ben-l-p,1,5,1,3,0,0,push:84d release:494d commits:4 active_maint:1 closed:4 merged:3,https://science.ecosyste.ms/projects/2359
779,swyft,https://github.com/undark-lab/swyft,dead,95.0,12.559008608182051,0,Scientific Software,Peer-reviewed,Jupyter Notebook,undark-lab,UnDark Lab,organization,,www.christophweniger.com,pypi,swyft,88,1,0,2,172,0,1049,,852,17,0,0,0.4821917808219178,0.0,7,0,"",3,0,0,0,0,0,push:852d release:1049d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1456
780,Fitspy,https://github.com/cea-metrocarac/fitspy,active,98.0,9.554780778246572,0,Scientific Software,Peer-reviewed,Python,CEA-MetroCarac,CEA-MetroCarac,organization,,https://www.cea.fr/english,pypi,fitspy,251,0,0,1,9,0,351,,8,5,106,3,0.3133595284872298,0.4339622641509434,2,1,kipavy,12,2,9,2,0,0,push:8d release:351d commits:106 active_maint:1 closed:11 merged:2,https://science.ecosyste.ms/projects/741
781,Satisfiability.jl,https://github.com/elsoroka/satisfiability.jl,active,100.0,7.5443321080536885,0,Scientific Software,Peer-reviewed,Julia,elsoroka,Emiko Soroka,user,Stanford University,,julia,Satisfiability,0,0,0,0,55,0,636,,38,10,19,3,0.13373860182370823,0.42105263157894735,2,0,"",1,8,1,4,0,0,push:38d release:636d commits:12 active_maint:0 closed:7 merged:4,https://science.ecosyste.ms/projects/534
782,pyDARTdiags: A Python package for manipulating observation sequences and calculating observation-space diagnostics for the Data Assimilation Research Testbed (DART),https://github.com/ncar/pydartdiags,active,97.0,10.543233956368958,0,,,Python,NCAR,NSF National Center for Atmospheric Research,organization,,http://ncar.ucar.edu,pypi,pydartdiags,394,0,0,1,8,0,189,,50,6,69,4,0.12702702702702706,0.4492753623188406,2,1,hkershaw-brown,6,13,1,8,0,0,push:50d release:189d commits:69 active_maint:1 closed:10 merged:8,https://science.ecosyste.ms/projects/806997
783,TAXPASTA,https://github.com/taxprofiler/taxpasta,active,98.0,9.541943631485893,0,Scientific Software,Peer-reviewed,Python,taxprofiler,taxprofiler,organization,,,pypi,taxpasta,40,0,0,3,44,0,782,,89,5,16,1,0.15210355987055013,0.0,0,0,"",6,1,0,0,0,0,push:89d release:782d commits:16 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1066
784,`pygetpapers`,https://github.com/petermr/pygetpapers,dormant,95.0,12.537675905039883,0,Scientific Software,Peer-reviewed,Python,petermr,,user,,,pypi,"pygetpapers1,pygetpapers",423,2,2,2,91,0,419,,174,6,0,0,0.13588850174216027,0.0,4,0,"",6,0,2,0,0,0,push:174d release:419d commits:0 active_maint:0 closed:2 merged:0,https://science.ecosyste.ms/projects/1465
785,AddaxAI,https://github.com/petervanlunteren/addaxai,active,100.0,7.528331766707247,0,Scientific Software,Peer-reviewed,Python,PetervanLunteren,Peter van Lunteren,user,,,,,0,,,,184,0,,,12,15,150,6,0.10193003618817853,0.17333333333333334,1,1,PetervanLunteren,6,10,2,5,0,0,push:12d commits:129 active_maint:1 closed:8 merged:5,https://science.ecosyste.ms/projects/1045
786,TrixiParticles.jl,https://github.com/trixi-framework/trixiparticles.jl,active,98.0,9.517530910816006,0,Scientific Software,Peer-reviewed,Julia,trixi-framework,Trixi.jl,organization,,https://trixi-framework.github.io,julia,TrixiParticles,0,0,0,0,82,0,424,,2,16,204,11,0.5404364569961488,0.6127450980392157,8,3,"LasNikas,efaulhaber,svchb",15,183,4,65,0,0,push:2d release:424d commits:181 active_maint:3 closed:79 merged:65,https://science.ecosyste.ms/projects/308
787,ECabc,https://github.com/ecrl/ecabc,dead,98.0,9.513108081846005,0,Scientific Software,Peer-reviewed,Python,ecrl,UMass Lowell Energy and Combustion Research Laboratory,organization,,https://sites.uml.edu/hunter-mack/,pypi,ecabc,90,1,1,2,11,0,1093,,7,12,0,0,0.17391304347826086,0.0,3,0,"",0,2,0,0,0,0,push:7d release:1093d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2511
788,hstrat,https://github.com/mmore500/hstrat,active,93.0,14.510488062458942,0,Scientific Software,Peer-reviewed,Python,mmore500,Matthew Andres Moreno,user,@devosoft ,mmore500.github.io,pypi,hstrat,6419,1,1,1,5,0,440,,45,9,382,3,0.15436619718309863,0.2853403141361257,4,2,"mmore500,vivaansinghvi07",2,80,1,71,0,0,push:45d release:440d commits:382 active_maint:2 closed:78 merged:71,https://science.ecosyste.ms/projects/1296
789,CircuitGraph,https://github.com/circuitgraph/circuitgraph,dead,95.0,12.509549323880595,0,Scientific Software,Peer-reviewed,Verilog,circuitgraph,circuitgraph,organization,,,"pypi,go","circuitgraph,github.com/circuitgraph/circuitgraph",328,2,0,2,129,0,1164,,986,6,0,0,0.3744493392070485,0.0,0,0,"",1,0,0,0,0,0,push:986d release:1164d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2031
790,SurPyval,https://github.com/derrynknife/surpyval,active,93.0,14.497004097862174,0,Scientific Software,Peer-reviewed,Python,,,,,,pypi,surpyval,4150,1,1,1,52,0,1317,,10,8,160,2,0.4444444444444444,0.18125000000000002,2,1,derrynknife,0,29,0,28,0,0,push:10d release:1317d commits:160 active_maint:1 closed:28 merged:28,https://science.ecosyste.ms/projects/1806
791,TorchSurv,https://github.com/novartis/torchsurv,active,93.0,14.488691737883341,0,Scientific Software,Peer-reviewed,Python,Novartis,Novartis,organization,,https://opensource.nibr.com,pypi,torchsurv,1548,0,0,3,210,0,394,,29,8,47,3,0.44131455399061037,0.23404255319148937,5,3,"melodiemonod,tcoroller,qiancao",16,26,9,14,0,0,push:29d release:394d commits:47 active_maint:3 closed:27 merged:14,https://science.ecosyste.ms/projects/338
792,ModeCouplingTheory.jl,https://github.com/ilianpihlajamaa/modecouplingtheory.jl,active,100.0,7.475339236566737,0,Scientific Software,Peer-reviewed,Julia,IlianPihlajamaa,,user,,,julia,ModeCouplingTheory,0,0,0,0,21,0,363,,293,8,46,2,0.2288401253918495,0.30434782608695654,1,0,"",0,6,0,4,0,0,push:293d release:363d commits:46 active_maint:0 closed:4 merged:4,https://science.ecosyste.ms/projects/931
793,Caliscope,https://github.com/mprib/caliscope,active,93.0,14.467226183259557,0,Scientific Software,Peer-reviewed,Python,mprib,,user,,,pypi,caliscope,1148,0,0,1,419,0,331,,13,6,538,3,0.003603104212860364,0.01115241635687736,1,1,mprib,29,28,5,22,0,0,push:13d release:331d commits:533 active_maint:1 closed:29 merged:22,https://science.ecosyste.ms/projects/449
794,pyMARS,https://github.com/niemeyer-research-group/pymars,active,100.0,7.463363045520021,0,Scientific Software,Peer-reviewed,Python,Niemeyer-Research-Group,Niemeyer Research Group,organization,,https://niemeyer-research-group.github.io,,,0,,,,74,0,,,30,21,36,1,0.3428899082568807,0.0,2,1,kyleniemeyer,4,11,2,10,0,0,push:30d commits:36 active_maint:1 closed:13 merged:10,https://science.ecosyste.ms/projects/2458
795,Shenfun,https://github.com/spectraldns/shenfun,active,95.0,12.450875922195422,0,Scientific Software,Peer-reviewed,Python,spectralDNS,spectralDNS,organization,,,"conda,pypi",shenfun,109,2,0,1,232,0,604,,38,9,25,2,0.025449101796407136,0.43999999999999995,1,0,"",0,8,0,6,0,0,push:38d release:604d commits:14 active_maint:0 closed:7 merged:6,https://science.ecosyste.ms/projects/2719
796,Quasi-Monte Carlo Methods in Python,https://github.com/tupui/scipy,unknown,100.0,7.442492722794441,0,Scientific Software,Peer-reviewed,Python,tupui,Pamphile Roy,user,,,,,0,,,,0,0,,,477,1707,0,0,0.9241055677087009,0.0,2,0,"",0,0,0,0,0,0,push:477d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1159
797,PurpleCaffeine,https://github.com/icekhan13/purplecaffeine,dormant,100.0,7.434847875212,0,Scientific Software,Peer-reviewed,Python,IceKhan13,Iskandar Sitdikov,user,IBM,https://www.linkedin.com/in/icekhan/,pypi,purplecaffeine,21,0,0,1,7,0,1045,,318,7,0,0,0.6371681415929203,0.0,4,0,"",0,41,0,16,0,0,push:318d release:1045d commits:0 active_maint:0 closed:30 merged:16,https://science.ecosyste.ms/projects/971
798,Curifactory,https://github.com/ornl/curifactory,active,98.0,9.417354541360508,0,Scientific Software,Peer-reviewed,Python,ORNL,Oak Ridge National Laboratory,organization,,http://software.ornl.gov,pypi,curifactory,38,1,0,2,18,0,375,,20,4,87,1,0.027833001988071593,0.0,4,1,WarmCyan,5,2,0,0,0,0,push:20d release:375d commits:87 active_maint:1 closed:1 merged:0,https://science.ecosyste.ms/projects/939
799,Clouddrift,https://github.com/cloud-drift/clouddrift,active,95.0,12.40414451241536,0,Scientific Software,Peer-reviewed,Python,Cloud-Drift,CloudDrift,organization,,https://cloud-drift.github.io/clouddrift/,"pypi,go","clouddrift,github.com/Cloud-Drift/clouddrift,github.com/cloud-drift/clouddrift",226,1,0,3,46,0,423,,8,10,59,5,0.6733001658374793,0.6610169491525424,3,2,"selipot,KevinShuman",4,26,1,19,0,0,push:8d release:423d commits:59 active_maint:2 closed:21 merged:19,https://science.ecosyste.ms/projects/579
800,ms3,https://github.com/johentsch/ms3,dormant,95.0,12.390891082522716,0,Scientific Software,Peer-reviewed,Python,johentsch,Johannes Hentschel,user,@DCMLab ,,pypi,ms3,397,1,2,1,56,0,499,,77,9,13,4,0.08076165462902163,0.46153846153846156,3,0,"",1,3,0,2,0,0,push:77d release:499d commits:10 active_maint:0 closed:2 merged:2,https://science.ecosyste.ms/projects/1033
801,slurmR,https://github.com/uscbiostats/slurmr,dead,96.0,11.378856785175659,0,Scientific Software,Peer-reviewed,R,USCbiostats,USC Division of Biostatistics,organization,,https://biostatsepi.usc.edu/,cran,slurmR,366,2,0,1,61,0,1065,,773,3,0,0,0.036363636363636376,0.0,1,0,"",1,0,0,0,0,0,push:773d release:1065d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2516
802,IWOPY,https://github.com/fraunhoferiwes/iwopy,dormant,100.0,7.367708572374371,0,Scientific Software,Peer-reviewed,Python,FraunhoferIWES,FraunhoferIWES,organization,,,pypi,iwopy,195,1,1,1,4,0,609,,91,2,8,1,0.33333333333333337,0.0,1,0,"",0,1,0,1,0,0,push:91d release:609d commits:8 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/456
803,Starmatrix,https://github.com/xuanxu/starmatrix,dormant,100.0,7.352441100243583,0,Scientific Software,Peer-reviewed,Python,xuanxu,Juanjo Bazán,user,,http://juanjobazan.com,pypi,starmatrix,128,1,0,1,1,0,1279,,46,4,6,1,0.012618296529968487,0.0,1,0,"",0,1,0,1,0,0,push:46d release:1279d commits:6 active_maint:0 closed:1 merged:1,https://science.ecosyste.ms/projects/1457
804,tell,https://github.com/immm-sfa/tell,dead,98.0,9.347490210123416,0,Scientific Software,Peer-reviewed,Python,IMMM-SFA,Integrated Multisector Multiscale Modeling,organization,,https://im3.pnnl.gov/,"go,pypi","github.com/immm-sfa/tell,github.com/IMMM-SFA/tell,tell",27,7,0,3,31,0,680,,387,7,0,0,0.5802047781569966,0.0,2,0,"",3,2,0,0,0,0,push:387d release:680d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1339
805,Reducing the efforts to create reproducible analysis code with FieldTrip,https://github.com/fieldtrip/fieldtrip,active,95.0,12.345147395320847,0,Scientific Software,Peer-reviewed,MATLAB,fieldtrip,FieldTrip toolbox,organization,,http://www.fieldtriptoolbox.org,,,0,,,,981,0,,,7,233,266,13,0.5323564658459528,0.46240601503759393,4,2,"schoffelen,robertoostenveld",20,30,11,20,0,0,push:7d commits:257 active_maint:2 closed:33 merged:20,https://science.ecosyste.ms/projects/824
806,bcdata,https://github.com/bcgov/bcdata,active,93.0,14.34513830869286,0,Scientific Software,Peer-reviewed,R,bcgov,bcgov,organization,,https://github.com/bcgov/BC-Policy-Framework-For-GitHub,cran,bcdata,596,14,1,1,85,0,491,,37,25,26,2,0.4598478444632291,0.11538461538461542,3,2,"ateucher,boshek",2,1,1,1,0,0,push:37d release:491d commits:26 active_maint:2 closed:2 merged:1,https://science.ecosyste.ms/projects/1899
807,pyomeca,https://github.com/pyomeca/pyomeca,dormant,95.0,12.342481145309723,0,Scientific Software,Peer-reviewed,Jupyter Notebook,pyomeca,pyomeca,organization,,,"conda,pypi",pyomeca,198,6,2,1,139,0,611,,423,6,0,0,0.28240740740740744,0.0,2,0,"",0,6,0,0,0,0,push:423d release:611d commits:0 active_maint:0 closed:3 merged:0,https://science.ecosyste.ms/projects/2137
808,FEM_2D,https://github.com/jeremiah-corrado/fem_2d,unknown,95.0,12.337916364834891,0,Scientific Software,Peer-reviewed,Rust,jeremiah-corrado,,user,,,cargo,fem_2d,0,0,0,1,18,0,1197,,1196,3,0,0,0.009756097560975618,0.0,1,0,"",0,0,0,0,0,0,push:1196d release:1197d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/1165
809,AixCaliBuHA,https://github.com/rwth-ebc/aixcalibuha,active,98.0,9.334503014596605,0,Scientific Software,Peer-reviewed,Python,RWTH-EBC,RWTH Aachen University - E.ON Energy Research Center - Institute for Energy Efficient Buildings and Indoor Climate,organization,,http://www.ebc.eonerc.rwth-aachen.de/,pypi,aixcalibuha,35,1,0,1,11,0,1561,,91,18,20,2,0.5347826086956522,0.09999999999999998,2,0,"",7,6,5,5,0,0,push:91d release:1561d commits:18 active_maint:0 closed:10 merged:5,https://science.ecosyste.ms/projects/1536
810,sparse-lm,https://github.com/cedergrouphub/sparse-lm,active,98.0,9.328656598794225,0,Scientific Software,Peer-reviewed,Python,CederGroupHub,Ceder Group,organization,,http://ceder.berkeley.edu/,pypi,sparse-lm,64,1,1,1,20,0,968,,32,7,0,0,0.20120724346076457,0.0,3,0,"",0,0,0,0,0,0,push:32d release:968d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/886
811,Melodie,https://github.com/abm4all/melodie,active,98.0,9.306377560173125,0,Scientific Software,Peer-reviewed,Python,ABM4ALL,ABM4ALL,organization,,,pypi,melodie,62,0,0,2,52,0,868,,124,4,18,1,0.4082278481012658,0.0,2,1,SongminYu,1,1,1,1,0,0,push:124d release:868d commits:18 active_maint:1 closed:2 merged:1,https://science.ecosyste.ms/projects/1199
812,GNS,https://github.com/geoelements/gns,dormant,100.0,7.294377299288822,0,Scientific Software,Peer-reviewed,Python,geoelements,Extreme-scale computational geomechanics research,organization,,,,,0,,,,232,0,,,125,8,0,0,0.4251968503937008,0.0,3,0,"",3,1,1,1,0,0,push:125d commits:0 active_maint:0 closed:2 merged:1,https://science.ecosyste.ms/projects/1024
813,SummationByPartsOperators.jl,https://github.com/ranocha/summationbypartsoperators.jl,active,100.0,7.286191714702382,0,Scientific Software,Peer-reviewed,Julia,ranocha,Hendrik Ranocha,user,University of Hamburg,https://ranocha.de,,,0,,,,113,0,,,30,11,71,4,0.21399176954732513,0.47887323943661975,1,1,ranocha,3,53,1,35,0,0,push:30d commits:46 active_maint:1 closed:47 merged:35,https://science.ecosyste.ms/projects/1791
814,KerrGeoPy,https://github.com/blackholeperturbationtoolkit/kerrgeopy,dormant,100.0,7.283448228756631,0,Scientific Software,Peer-reviewed,Python,BlackHolePerturbationToolkit,Black Hole Perturbation Toolkit,organization,,bhptoolkit.org,pypi,kerrgeopy,25,0,0,1,30,0,792,,784,2,0,0,0.020270270270270285,0.0,3,0,"",1,2,1,0,0,0,push:784d release:792d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/668
815,OMEGA-Py,https://github.com/astcherbinine/omegapy,active,100.0,7.274479558773871,0,Scientific Software,Peer-reviewed,Python,AStcherbinine,Aurélien Stcherbinine,user,Northern Arizona University,https://aurelien.stcherbinine.net,pypi,omegapy,35,1,0,1,13,0,568,,31,3,14,1,0.017667844522968212,0.0,1,0,"",2,3,1,3,0,0,push:31d release:568d commits:14 active_maint:0 closed:4 merged:3,https://science.ecosyste.ms/projects/583
816,nrt,https://github.com/ec-jrc/nrt,dormant,98.0,9.272375762895635,0,Scientific Software,Peer-reviewed,Python,ec-jrc,"European Commission, Joint Research Centre (JRC)",organization,,https://ec.europa.eu/jrc/,"go,pypi","github.com/ec-jrc/nrt,nrt",33,1,0,1,83,0,700,,374,4,0,0,0.4,0.0,1,0,"",2,1,1,0,0,0,push:374d release:700d commits:0 active_maint:0 closed:1 merged:0,https://science.ecosyste.ms/projects/541
817,Acanthophis,https://github.com/kdm9/acanthophis,unknown,98.0,9.270870871716214,0,Scientific Software,Peer-reviewed,TeX,kdm9,Dr. K. D. Murray,user,"Max Planck Institut für Entwicklungsbiologie, Tübingen",https://kdmurray.id.au,pypi,acanthophis,331,0,0,1,7,0,703,,414,4,0,0,0.017605633802816878,0.0,1,0,"",0,0,0,0,0,0,push:414d release:703d commits:0 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/770
818,GXBeam,https://github.com/byuflowlab/gxbeam.jl,dormant,98.0,9.268609280100158,0,Scientific Software,Peer-reviewed,Julia,byuflowlab,BYU FLOW Lab,organization,,http://flow.byu.edu,julia,GXBeam,0,0,0,0,101,0,424,,63,10,6,2,0.1512605042016807,0.33333333333333337,5,1,Cardoza2,5,7,2,5,0,0,push:63d release:424d commits:6 active_maint:1 closed:8 merged:5,https://science.ecosyste.ms/projects/1510
819,open_iA,https://github.com/3dct/open_ia,active,100.0,7.2661287795564515,0,Scientific Software,Peer-reviewed,C++,3dct,CTVis Group Wels,organization,,https://www.3dct.at/cms2/index.php/en/software-en/open-ia-en,,,0,,,,46,0,,,23,27,13,1,0.14122508507535247,0.0,1,0,"",1,0,0,0,0,0,push:23d commits:13 active_maint:0 closed:0 merged:0,https://science.ecosyste.ms/projects/2624
820,Enabling the Verification and Formalization of Hybrid Quantum-Classical Computing with OpenQASM 3.0 compatible QASM-TS 2.0,https://github.com/comp-phys-marc/qasm-ts,active,100.0,7.2513449833722134,0,,,TypeScript,comp-phys-marc,Marcus Edwards,user,,https://www.marcusedwards.me,npm,qasm-ts,44,1,1,1,5,0,316,,117,7,61,7,0.30102040816326525,0.360655737704918,2,2,"seankim658,comp-phys-marc",4,13,2,6,0,0,push:117d release:316d commits:61 active_maint:2 closed:9 merged:6,https://science.ecosyste.ms/projects/373755
