purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:julia/IntArrays,IntArrays,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/bicycle1885/intarrays.jl,pkg:julia/IntArrays,IntArrays,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/bicycle1885/intarrays.jl
pkg:julia/Blosc,Blosc,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/juliaio/blosc.jl,pkg:julia/Blosc,Blosc,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/juliaio/blosc.jl
pkg:julia/GaussianDistributions,GaussianDistributions,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/mschauer/gaussiandistributions.jl,pkg:julia/GaussianDistributions,GaussianDistributions,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/mschauer/gaussiandistributions.jl
pkg:julia/EchogramColorSchemes,EchogramColorSchemes,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/echojulia/echogramcolorschemes.jl,pkg:julia/EchogramColorSchemes,EchogramColorSchemes,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/echojulia/echogramcolorschemes.jl
pkg:julia/ConicBenchmarkUtilities,ConicBenchmarkUtilities,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/juliaopt/conicbenchmarkutilities.jl,pkg:julia/ConicBenchmarkUtilities,ConicBenchmarkUtilities,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/juliaopt/conicbenchmarkutilities.jl
pkg:julia/ComputationalResources,ComputationalResources,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/timholy/computationalresources.jl,pkg:julia/ComputationalResources,ComputationalResources,julia,unknown,,0,0,,,,,,8,,,,,0,https://github.com/timholy/computationalresources.jl
pkg:julia/Triangle,Triangle,julia,dead,,0,1,,,,,,7,,,,,0,https://github.com/cvdlab/triangle.jl,pkg:julia/Triangle,Triangle,julia,dead,,0,1,,,,,,7,,,,,0,https://github.com/cvdlab/triangle.jl
pkg:julia/StatsMakie,StatsMakie,julia,dead,,1,1,,,,,,7,,,,,0,https://github.com/juliaplots/statsmakie.jl,pkg:julia/StatsMakie,StatsMakie,julia,dead,,1,1,,,,,,7,,,,,0,https://github.com/juliaplots/statsmakie.jl
pkg:julia/RNGPool,RNGPool,julia,dead,,0,0,,,,,,7,,,,,0,https://github.com/awllee/rngpool.jl,pkg:julia/RNGPool,RNGPool,julia,dead,,0,0,,,,,,7,,,,,0,https://github.com/awllee/rngpool.jl
pkg:julia/CSVFiles,CSVFiles,julia,unknown,,0,0,,,,,,7,,,,,0,https://github.com/queryverse/csvfiles.jl,pkg:julia/CSVFiles,CSVFiles,julia,unknown,,0,0,,,,,,7,,,,,0,https://github.com/queryverse/csvfiles.jl
pkg:julia/ObjectStores,ObjectStores,julia,unknown,,0,0,,,,,,7,,,,,0,https://github.com/jocklawrie/objectstores.jl,pkg:julia/ObjectStores,ObjectStores,julia,unknown,,0,0,,,,,,7,,,,,0,https://github.com/jocklawrie/objectstores.jl
pkg:julia/UncertainData,UncertainData,julia,unknown,,0,0,,,,,,7,,,,,0,https://github.com/kahaaga/uncertaindata.jl,pkg:julia/UncertainData,UncertainData,julia,unknown,,0,0,,,,,,7,,,,,0,https://github.com/kahaaga/uncertaindata.jl
pkg:julia/LearningStrategies,LearningStrategies,julia,dead,,1,1,,,,,,6,,,,,0,https://github.com/juliaml/learningstrategies.jl,pkg:julia/LearningStrategies,LearningStrategies,julia,dead,,1,1,,,,,,6,,,,,0,https://github.com/juliaml/learningstrategies.jl
pkg:julia/ODE,ODE,julia,dead,,1,0,,,,,,6,,,,,0,https://github.com/sciml/ode.jl,pkg:julia/ODE,ODE,julia,dead,,1,0,,,,,,6,,,,,0,https://github.com/sciml/ode.jl
pkg:julia/EnglishText,EnglishText,julia,dead,,0,0,,,,,,6,,,,,0,https://github.com/totalverb/englishtext.jl,pkg:julia/EnglishText,EnglishText,julia,dead,,0,0,,,,,,6,,,,,0,https://github.com/totalverb/englishtext.jl
pkg:julia/POMDPToolbox,POMDPToolbox,julia,dead,,1,0,,,,,,6,,,,,0,https://github.com/juliapomdp/pomdptoolbox.jl,pkg:julia/POMDPToolbox,POMDPToolbox,julia,dead,,1,0,,,,,,6,,,,,0,https://github.com/juliapomdp/pomdptoolbox.jl
pkg:julia/MeshCatMechanisms,MeshCatMechanisms,julia,dormant,,0,0,,,,,,6,,,,,0,https://github.com/juliarobotics/meshcatmechanisms.jl,pkg:julia/MeshCatMechanisms,MeshCatMechanisms,julia,dormant,,0,0,,,,,,6,,,,,0,https://github.com/juliarobotics/meshcatmechanisms.jl
pkg:julia/Setfield,Setfield,julia,dormant,,0,0,,,,,,6,,,,,0,https://github.com/jw3126/setfield.jl,pkg:julia/Setfield,Setfield,julia,dormant,,0,0,,,,,,6,,,,,0,https://github.com/jw3126/setfield.jl
pkg:julia/JOLI,JOLI,julia,dormant,,0,0,,,,,,6,,,,,0,https://github.com/slimgroup/joli.jl,pkg:julia/JOLI,JOLI,julia,dormant,,0,0,,,,,,6,,,,,0,https://github.com/slimgroup/joli.jl
pkg:julia/IniFile,IniFile,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/juliaio/inifile.jl,pkg:julia/IniFile,IniFile,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/juliaio/inifile.jl
pkg:julia/ReduceLinAlg,ReduceLinAlg,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/juliareducepkg/reducelinalg.jl,pkg:julia/ReduceLinAlg,ReduceLinAlg,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/juliareducepkg/reducelinalg.jl
pkg:julia/ConfParser,ConfParser,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/juliaio/confparser.jl,pkg:julia/ConfParser,ConfParser,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/juliaio/confparser.jl
pkg:julia/Elliptic,Elliptic,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/nolta/elliptic.jl,pkg:julia/Elliptic,Elliptic,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/nolta/elliptic.jl
pkg:julia/Hexagons,Hexagons,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/giovineitalia/hexagons.jl,pkg:julia/Hexagons,Hexagons,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/giovineitalia/hexagons.jl
pkg:julia/Netpbm,Netpbm,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/juliaio/netpbm.jl,pkg:julia/Netpbm,Netpbm,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/juliaio/netpbm.jl
pkg:julia/KrylovMethods,KrylovMethods,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/juliainv/krylovmethods.jl,pkg:julia/KrylovMethods,KrylovMethods,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/juliainv/krylovmethods.jl
pkg:julia/Unmarshal,Unmarshal,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/lwabeke/unmarshal.jl,pkg:julia/Unmarshal,Unmarshal,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/lwabeke/unmarshal.jl
pkg:julia/REPLCompletions,REPLCompletions,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/keno/replcompletions.jl,pkg:julia/REPLCompletions,REPLCompletions,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/keno/replcompletions.jl
pkg:julia/Slugify,Slugify,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/chayandatta/slugify.jl,pkg:julia/Slugify,Slugify,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/chayandatta/slugify.jl
pkg:julia/ROCAnalysis,ROCAnalysis,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/davidavdav/rocanalysis.jl,pkg:julia/ROCAnalysis,ROCAnalysis,julia,unknown,,0,0,,,,,,6,,,,,0,https://github.com/davidavdav/rocanalysis.jl
pkg:julia/CondaBinDeps,CondaBinDeps,julia,dead,,1,1,,,,,,5,,,,,0,https://github.com/juliapackaging/condabindeps.jl,pkg:julia/CondaBinDeps,CondaBinDeps,julia,dead,,1,1,,,,,,5,,,,,0,https://github.com/juliapackaging/condabindeps.jl
pkg:julia/StringDistances,StringDistances,julia,dormant,,0,0,,,,,,5,,,,,0,https://github.com/matthieugomez/stringdistances.jl,pkg:julia/StringDistances,StringDistances,julia,dormant,,0,0,,,,,,5,,,,,0,https://github.com/matthieugomez/stringdistances.jl
pkg:julia/OIFITS,OIFITS,julia,dormant,,0,0,,,,,,5,,,,,0,https://github.com/emmt/oifits.jl,pkg:julia/OIFITS,OIFITS,julia,dormant,,0,0,,,,,,5,,,,,0,https://github.com/emmt/oifits.jl
pkg:julia/UnicodeFun,UnicodeFun,julia,dormant,,0,0,,,,,,5,,,,,0,https://github.com/simondanisch/unicodefun.jl,pkg:julia/UnicodeFun,UnicodeFun,julia,dormant,,0,0,,,,,,5,,,,,0,https://github.com/simondanisch/unicodefun.jl
pkg:julia/PiGPIO,PiGPIO,julia,dormant,,0,0,,,,,,5,,,,,0,https://github.com/juliaberry/pigpio.jl,pkg:julia/PiGPIO,PiGPIO,julia,dormant,,0,0,,,,,,5,,,,,0,https://github.com/juliaberry/pigpio.jl
pkg:julia/UnitfulAstro,UnitfulAstro,julia,dormant,,0,0,,,,,,5,,,,,0,https://github.com/juliaastro/unitfulastro.jl,pkg:julia/UnitfulAstro,UnitfulAstro,julia,dormant,,0,0,,,,,,5,,,,,0,https://github.com/juliaastro/unitfulastro.jl
pkg:julia/VoronoiCells,VoronoiCells,julia,unknown,,0,0,,,,,,5,,,,,0,https://github.com/juliageometry/voronoicells.jl,pkg:julia/VoronoiCells,VoronoiCells,julia,unknown,,0,0,,,,,,5,,,,,0,https://github.com/juliageometry/voronoicells.jl
pkg:julia/Pidfile,Pidfile,julia,unknown,,0,0,,,,,,5,,,,,0,https://github.com/vtjnash/pidfile.jl,pkg:julia/Pidfile,Pidfile,julia,unknown,,0,0,,,,,,5,,,,,0,https://github.com/vtjnash/pidfile.jl
